,release_speed,release_pos_x,release_pos_z,batter,pitcher,zone,hit_location,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,outs_when_up,inning,hc_x,hc_y,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,home_score,away_score,opp_hand,x0_CH,x0_CU,x0_EP,x0_FC,x0_FF,x0_FS,x0_FT,x0_KC,x0_SI,x0_SL,HitClf
59,90.9,-1.59,5.9,663538,425794,7.0,9.0,1,2,-1.06,0.78,-0.77,2.04,0,3,175.34,104.47,4.42319778749633,-132.370244169282,-5.528867437391679,-13.6494587238315,29.386121895253503,-21.806728319176198,3.43,1.59,17.0,90.1,-5.0,91.8,2242.0,6.9,566646,53.63,0.222,0.2,0.9,1.0,1.0,0.0,2.0,19,4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
60,85.9,-1.48,5.98,643393,425794,3.0,4.0,1,0,0.55,0.39,0.49,2.76,2,2,148.93,151.71,3.5639192565338598,-125.251631202309,-2.24121315181568,5.24738339768413,22.400555544096303,-27.8555573144209,3.07,1.45,,82.9,-21.0,86.6,2299.0,6.4,566646,54.13,0.052000000000000005,0.047,0.0,1.0,0.0,0.0,2.0,14,2,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61,84.3,-1.47,6.11,430935,425794,6.0,7.0,1,0,0.45,0.6,0.36,2.94,2,2,66.11,146.33,3.3564154933809,-122.883196262358,-2.27692573651505,4.01011584816466,21.437383711654398,-25.816322217574502,3.55,1.63,191.0,66.2,47.0,84.8,2354.0,6.3,566646,54.23,0.275,0.27,0.9,1.0,1.0,0.0,3.0,13,2,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62,91.5,-1.31,5.93,623520,425794,12.0,2.0,1,2,-0.67,0.92,0.94,2.59,1,2,,,7.19098843460191,-133.172233766092,-4.622498266764031,-9.55729151476374,26.7723814521426,-20.3595645799472,3.41,1.59,,,,92.3,2262.0,6.6,566646,53.87,,,0.0,1.0,0.0,0.0,,12,5,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
63,91.0,-1.59,5.85,608365,425794,8.0,8.0,0,0,-1.47,0.75,-0.02,2.02,1,2,126.07,102.95,7.1342481114190806,-132.321561009285,-5.26885642938126,-18.8823268194566,29.6495211110867,-22.453372214748697,3.65,1.59,10.0,106.7,-13.0,91.1,2360.0,6.5,566646,54.01,0.28,0.252,0.9,1.0,1.0,0.0,2.0,11,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
64,74.2,-1.51,6.1,605170,425794,5.0,4.0,2,1,1.6,-0.96,0.08,2.36,0,2,152.49,153.24,0.443337586432755,-107.848081027267,1.4279668156452798,12.184126137083302,22.6388855674404,-40.0780014521641,3.3,1.6,10.0,71.7,-18.0,73.6,2933.0,6.3,566646,54.15,0.065,0.064,0.0,1.0,0.0,0.0,2.0,10,4,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
65,86.9,-1.27,6.04,518960,425794,14.0,2.0,1,2,0.4,0.31,1.18,1.38,2,1,,,5.06982028113376,-126.614311553321,-5.74623607661888,3.53984186988357,20.7947544402785,-28.049471678768,3.29,1.59,,,,87.8,2359.0,6.4,566646,54.14,,,0.0,1.0,0.0,0.0,,5,4,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
66,74.6,-1.25,6.19,664023,425794,11.0,9.0,3,2,1.45,-1.12,-0.87,2.84,2,1,183.71,90.3,-1.6971729548716998,-108.325498430143,2.3570583036738704,11.446460897751901,21.5371007426696,-41.498444118723896,3.52,1.7,224.0,96.3,16.0,73.4,2763.0,5.8,566646,54.71,0.625,0.626,0.9,1.0,1.0,0.0,4.0,4,7,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67,74.1,-1.36,6.21,656941,425794,4.0,,0,0,1.47,-1.2,-0.35,2.4,2,1,203.59,46.19,-0.44519844577527595,-107.75783324429199,1.6201410261718798,11.190423497083199,21.7632269756363,-41.8334703946119,3.34,1.6,403.0,106.6,28.0,73.0,2969.0,5.9,566646,54.64,0.988,1.913,2.0,1.0,0.0,3.0,6.0,3,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
68,76.7,-1.41,6.12,663538,425794,14.0,2.0,0,2,1.5,-0.97,0.91,1.38,1,1,,,2.18285728253399,-111.543316683172,-1.1134495757936498,11.864515359553799,23.9813368184127,-40.1507241508435,3.38,1.59,,,,76.1,3062.0,6.4,566646,54.14,,,0.0,1.0,0.0,0.0,,2,3,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69,90.7,-1.47,5.93,643393,425794,1.0,1.0,0,0,-1.29,0.88,-0.77,2.72,0,1,127.37,197.58,4.5547079660622805,-132.029502001577,-4.0454302196677405,-16.1740982707627,26.512500324394498,-21.1330027399798,3.07,1.45,4.0,,,91.3,2302.0,6.5,566646,54.02,,,0.0,,0.0,0.0,,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
70,96.3,-1.93,5.71,643393,658551,14.0,2.0,3,2,-0.91,0.92,0.09,1.27,2,9,,,7.46802986836035,-139.877019031581,-8.30645381394312,-13.703597731544399,31.679497860587603,-18.3654000870118,3.04,1.45,,,,96.6,1888.0,6.6,566645,53.93,,,0.0,1.0,0.0,0.0,,83,7,2,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
71,94.4,-1.92,5.85,596825,658551,2.0,3.0,0,1,-0.66,0.97,-0.16,3.35,1,9,143.34,169.49,6.04331549762197,-137.40295199483802,-3.0125136560491,-9.70583066010417,29.2947924039656,-19.4133297051267,3.3,1.56,7.0,75.7,-30.0,94.8,1973.0,6.4,566645,54.1,0.048,0.043,0.0,1.0,0.0,0.0,2.0,82,2,2,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
72,84.5,-2.17,5.8,663538,658551,5.0,6.0,0,1,-1.11,0.46,0.25,2.2,0,9,108.8,157.81,7.7931242600390105,-122.84532884851002,-2.97175772272719,-12.6437642688072,22.137137260371198,-27.2396165117862,3.35,1.59,9.0,79.8,-17.0,84.4,1807.0,6.1,566645,54.44,0.105,0.096,0.0,1.0,0.0,0.0,2.0,80,2,2,8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73,88.3,-2.15,5.81,605170,594577,8.0,2.0,3,2,0.32,0.32,0.06,1.66,2,8,,,4.6476871333212,-128.414475456568,-4.646541940921231,2.6463189634107,24.055898786057302,-28.0920477189642,3.35,1.61,,,,87.5,2196.0,5.6,566645,54.89,,,0.0,1.0,0.0,0.0,,76,7,2,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
74,97.7,-1.82,5.76,664023,594577,6.0,8.0,1,2,-0.73,1.35,0.58,2.58,1,8,156.07,46.03,8.04607056214955,-141.934578989504,-6.10387275119366,-11.468186682379,30.3999065728195,-13.0327747285075,3.33,1.61,376.0,95.3,35.0,97.3,2256.0,6.0,566645,54.51,0.125,0.198,0.0,1.0,0.0,0.0,3.0,75,5,2,8,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
75,87.2,-2.13,5.77,575929,594577,14.0,9.0,0,2,0.46,0.03,0.83,2.12,0,8,192.58,64.2,6.12859888159434,-126.763072485483,-2.6203082507412203,3.6155319244358397,26.046401933366603,-31.581282095031,3.19,1.49,349.0,95.2,27.0,86.2,2186.0,5.7,566645,54.75,0.295,0.451,0.0,1.0,0.0,0.0,5.0,74,3,2,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
76,97.1,0.79,6.25,656941,650893,4.0,7.0,3,2,0.57,1.45,-0.4,2.45,2,7,44.8,73.99,-4.46164857514642,-141.36804522354402,-8.019265631194191,8.52966579169243,27.865272202708397,-11.156837689441499,3.58,1.68,360.0,99.7,37.0,97.6,2288.0,6.3,566645,54.23,0.28800000000000003,0.519,0.0,1.0,0.0,0.0,5.0,66,7,1,8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
77,98.0,-0.32,6.01,450314,664854,8.0,9.0,3,2,-0.71,1.47,0.01,1.62,2,7,183.98,94.82,2.55280207257137,-142.56726025345802,-9.870540487379222,-10.3533950852404,31.204691105746498,-9.917304755863661,3.5,1.67,89.0,101.1,4.0,98.7,2568.0,6.6,566645,53.94,0.555,0.5,0.9,1.0,1.0,0.0,4.0,65,6,1,7,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
78,98.8,-0.42,6.05,643393,664854,11.0,7.0,0,2,-0.19,1.38,-1.18,3.03,2,7,22.89,99.11,-1.6332537999230599,-143.861744906346,-6.048757739407559,-2.33961082732714,30.3199048829881,-11.820826249484101,3.05,1.45,337.0,90.2,30.0,99.3,2473.0,6.3,566645,54.16,0.085,0.122,1.25,1.0,1.0,1.0,3.0,64,3,1,7,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
79,97.5,-0.45,6.07,596825,664854,9.0,,0,0,-0.43,1.53,0.41,1.98,2,7,236.94,73.17,3.2568090007431696,-141.80913860264602,-8.97310740924585,-6.42626609140568,29.8144390432055,-9.92688532364146,3.3,1.56,393.0,99.8,35.0,97.5,2474.0,6.2,566645,54.35,0.395,0.737,2.0,1.0,0.0,3.0,5.0,63,1,1,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
80,87.4,-0.03,6.16,518960,664854,5.0,9.0,0,1,0.66,0.21,-0.2,2.75,1,7,176.12,111.29,-1.74178925358199,-127.20580732056601,-2.50803283935517,7.42377658954838,25.441805611431104,-29.593104937649397,3.3,1.56,234.0,77.5,48.0,87.1,2484.0,6.0,566645,54.46,0.07,0.073,0.0,1.0,0.0,0.0,3.0,62,2,1,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
81,86.2,-0.09,6.26,663538,664854,3.0,8.0,0,2,0.56,-0.16,0.7,3.28,1,7,144.83,84.6,0.7557785598581059,-125.61713257863501,-0.624769446823982,5.73781821040969,22.7932416276958,-33.9736203053155,3.35,1.59,235.0,90.8,15.0,86.3,2525.0,6.0,566645,54.47,0.902,0.861,0.9,1.0,1.0,0.0,4.0,61,4,1,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
82,82.2,2.65,5.23,664023,453192,5.0,9.0,1,1,-1.16,-0.08,0.12,2.44,1,7,197.98,130.91,-3.4951959998165094,-119.801822596376,0.299603788258468,-10.678119723350099,21.146966785435698,-33.228784316464896,3.52,1.72,235.0,80.7,21.0,82.8,2605.0,6.4,566645,54.1,0.732,0.67,1.25,1.0,1.0,1.0,4.0,59,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
83,82.6,2.67,5.15,575929,453192,8.0,9.0,0,0,-1.39,-0.15,-0.26,1.98,1,7,157.1,132.03,-3.9471033242572497,-120.267584217161,-0.45443347503468395,-12.8861105122062,22.826310111747,-33.7764441695003,3.19,1.49,180.0,62.1,26.0,83.1,2729.0,6.5,566645,53.98,0.7020000000000001,0.632,0.9,1.0,1.0,0.0,4.0,58,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
84,82.2,2.59,5.23,656941,453192,13.0,2.0,1,2,-1.55,0.16,-1.34,1.81,0,7,,,-5.90668185013362,-119.726143280762,-1.5411393718067,-13.8517340836604,23.7750301666842,-30.509819323467898,3.39,1.6,,,,82.6,2802.0,6.6,566645,53.9,,,0.0,1.0,0.0,0.0,,57,4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
85,93.7,-2.5,6.58,643393,606149,11.0,1.0,1,0,-1.06,1.35,-0.94,2.64,2,6,126.07,184.22,6.15986848062911,-135.985982829241,-7.17491007034253,-14.1002529490805,28.5018076659584,-14.646400429446599,3.05,1.45,22.0,84.5,-6.0,92.2,2404.0,5.4,566645,55.07,0.142,0.128,0.0,1.0,0.0,0.0,2.0,50,2,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
86,85.4,-2.33,6.51,546991,606149,13.0,4.0,1,2,0.0,-0.2,-0.05,1.19,1,6,144.36,156.28,5.22393537293137,-124.03440350142701,-5.74550926015049,-0.984664923846695,22.446883479719702,-33.3532944096486,3.28,1.56,78.0,84.6,3.0,83.5,2097.0,4.9,566645,55.59,0.3,0.27,0.0,1.0,0.0,0.0,2.0,48,5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
87,92.8,-2.32,6.64,663538,606149,8.0,8.0,1,2,-0.69,1.52,-0.12,1.51,1,6,130.17,88.05,6.96516272740584,-134.66113858286698,-10.3995558730508,-9.597258487482222,26.1857461715312,-12.252708828517001,3.38,1.56,226.0,84.5,14.0,91.8,2274.0,5.6,566645,54.91,0.92,0.863,0.9,1.0,1.0,0.0,4.0,47,5,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
88,94.4,-2.32,6.55,605170,606149,12.0,8.0,3,2,-0.81,1.27,0.39,3.78,0,6,117.66,77.91,8.661156758318349,-137.132528644389,-4.24653056925946,-11.7863895151915,27.866737060061396,-15.7645707236463,3.33,1.61,287.0,79.2,27.0,93.5,2268.0,5.7,566645,54.85,0.25,0.233,0.0,1.0,0.0,0.0,3.0,46,6,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
89,84.9,-2.49,6.6,664023,606149,5.0,,0,0,0.15,-0.26,-0.06,2.61,0,6,224.1,67.09,5.26707206868436,-123.403973415286,-2.4939341473495498,0.48280080800542696,23.3096238313365,-34.4898691406379,3.52,1.72,386.0,96.6,27.0,83.0,2013.0,4.9,566645,55.56,0.462,0.736,2.0,1.0,0.0,3.0,5.0,45,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
90,86.1,-2.17,5.98,575929,641712,14.0,1.0,0,1,0.08,0.29,0.42,1.02,2,5,136.74,161.87,5.95467970341933,-125.209288089029,-6.1458473373928895,-0.20281526320492302,22.9712389219868,-28.1580018120268,3.19,1.49,7.0,71.1,-16.0,86.2,2408.0,6.2,566645,54.35,0.08,0.077,0.0,1.0,0.0,0.0,2.0,40,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
91,87.3,-2.04,6.0,450314,641712,9.0,2.0,2,2,0.11,0.19,0.57,2.03,1,5,,,6.0470829243325595,-126.989161589673,-3.81961677329309,0.0100930765548929,24.4253481632955,-29.5535156019173,3.48,1.67,,,,87.3,2390.0,6.2,566645,54.3,,,0.0,1.0,0.0,0.0,,38,7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
92,91.9,-1.81,6.15,643393,641712,4.0,4.0,2,2,-0.86,0.33,-0.8,2.13,0,5,119.98,133.93,4.45923631187713,-133.970886727117,-5.19954319577832,-11.3564491939155,24.9760761964676,-27.3833279259955,3.08,1.45,12.0,96.4,-11.0,93.1,2107.0,6.6,566645,53.9,0.235,0.214,0.0,1.0,0.0,0.0,2.0,37,5,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
93,87.9,-2.1,6.11,621219,641712,6.0,2.0,0,2,-0.01,0.42,0.48,2.22,2,4,,,6.279840723166231,-127.755740667908,-4.14418534413782,-1.5361515789171898,28.112457352539202,-26.900676759864503,3.28,1.63,,,,87.6,2418.0,6.3,566645,54.16,,,0.0,1.0,0.0,0.0,,31,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
94,92.6,-1.94,6.25,663538,641712,13.0,2.0,1,2,-0.94,0.71,-1.48,2.17,1,4,,,3.31081426053759,-134.88822078267,-6.32484127825876,-12.3761513810245,26.996831779029,-22.197774207179602,3.36,1.59,,,,93.8,1924.0,6.8,566645,53.72,,,0.0,1.0,0.0,0.0,,29,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
95,86.4,-2.15,6.17,605170,641712,14.0,2.0,3,2,0.36,-0.07,1.3,1.13,0,4,,,7.436061672856019,-125.49568809563499,-5.62926224137383,2.3369143866947404,24.017875793742398,-32.010246125159895,3.34,1.61,,,,85.9,2459.0,6.0,566645,54.52,,,0.0,1.0,0.0,0.0,,28,10,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
96,91.9,-1.81,6.26,664023,641712,14.0,,0,0,-0.27,0.83,0.91,2.33,0,4,219.68,102.66,7.569316142502379,-133.715345171197,-6.085146268192131,-4.806585779006451,25.0452067276888,-20.9170921142058,3.52,1.72,316.0,98.3,23.0,93.3,2043.0,6.8,566645,53.65,0.512,0.698,1.25,1.0,1.0,1.0,5.0,27,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,92.9,-1.84,6.3,575929,641712,13.0,2.0,0,2,-1.04,0.72,-1.23,1.28,2,3,,,3.8225894807444702,-135.026073695312,-8.639566487600941,-13.483806753429699,29.6462078753436,-21.7038747888909,3.08,1.49,,,,92.8,1966.0,6.3,566645,54.21,,,0.0,1.0,0.0,0.0,,22,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
98,93.8,-1.79,6.36,621219,641712,8.0,2.0,1,2,-1.03,0.68,0.0,2.08,1,3,,,6.894955143513559,-136.282448242077,-6.82184375769945,-14.3447224196661,28.651354632916398,-22.504881827775897,3.36,1.63,,,,93.8,2218.0,6.3,566645,54.23,,,0.0,1.0,0.0,0.0,,18,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
99,93.6,-1.86,6.28,546991,641712,8.0,2.0,2,2,-0.9,0.66,-0.1,1.79,0,3,,,6.511135400699589,-136.038004080522,-7.31233142492939,-12.5008337026527,27.085076371255003,-22.720494318344603,3.34,1.57,,,,93.7,2163.0,6.2,566645,54.28,,,0.0,1.0,0.0,0.0,,17,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
100,93.2,-1.77,6.31,663538,641712,13.0,2.0,1,2,-1.09,0.47,-0.44,1.17,2,2,,,5.81995520024372,-135.499924743971,-8.5351818893866,-14.6883429442353,26.4303712855103,-24.879364392286302,3.31,1.59,,,,93.6,2170.0,6.3,566645,54.16,,,0.0,1.0,0.0,0.0,,12,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
101,92.4,-1.75,6.24,605170,641712,4.0,4.0,2,1,-1.07,0.42,-0.36,2.2,1,2,153.5,145.11,5.94708998903805,-134.473526891013,-5.4803667655835,-14.4021195937569,26.840914526564603,-26.1245343877577,3.33,1.61,7.0,102.0,-22.0,93.2,2201.0,6.6,566645,53.93,0.10800000000000001,0.096,0.0,1.0,0.0,0.0,2.0,11,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
102,93.2,-1.74,6.27,664023,641712,1.0,4.0,0,2,-0.72,0.95,-0.28,3.11,0,2,144.36,154.25,5.304245441652941,-135.675113319555,-4.4621800812769505,-9.959557064415991,27.130907054047498,-19.7171240869022,3.52,1.72,15.0,98.2,-12.0,93.3,2001.0,6.1,566645,54.36,0.285,0.276,0.0,1.0,0.0,0.0,2.0,10,3,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
103,93.4,-1.77,6.31,575929,641712,1.0,2.0,3,2,-0.92,0.67,-0.52,3.11,2,1,,,5.24179080631794,-135.995948457395,-4.03618293006951,-12.4974425497935,27.0643523050922,-23.1609882861094,3.08,1.5,,,,94.0,2026.0,6.4,566645,54.11,,,0.0,1.0,0.0,0.0,,4,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
104,93.4,-1.67,6.26,656941,641712,4.0,9.0,2,0,-1.19,0.75,-0.49,2.62,2,1,186.91,58.56,5.73970333195967,-136.065634057655,-5.41466037647068,-16.2116807550537,26.2242468585538,-21.813319038432397,3.37,1.6,362.0,112.0,16.0,94.7,2061.0,6.7,566645,53.77,0.81,1.055,1.25,1.0,1.0,1.0,6.0,3,3,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
105,93.4,-1.74,6.26,450314,641712,4.0,4.0,2,1,-1.26,0.97,-0.7,2.78,1,1,138.26,151.21,5.49193125632583,-136.022699596083,-5.44900848307449,-16.8537863625088,27.2763086938239,-19.1117937188329,3.37,1.6,10.0,93.5,-17.0,94.1,2102.0,6.5,566645,54.04,0.24,0.21600000000000003,0.0,1.0,0.0,0.0,2.0,2,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
106,87.6,-1.96,6.12,643393,641712,9.0,2.0,1,2,0.12,0.27,0.77,1.86,0,1,,,6.33109624152581,-127.460819309559,-4.7332298224186,0.127807421931881,24.115655477925202,-28.5840011322775,3.06,1.46,,,,87.6,2399.0,6.1,566645,54.36,,,0.0,1.0,0.0,0.0,,1,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
107,82.2,-1.61,6.55,518614,571917,9.0,2.0,1,2,1.62,-0.48,0.64,1.63,2,9,,,1.9720261524102602,-119.569594596147,-3.5998064149918503,14.8022474940486,25.9077106829922,-36.1596373946116,3.26,1.55,,,,81.4,3112.0,6.1,566257,54.42,,,0.0,1.0,0.0,0.0,,76,5,9,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
108,82.2,-1.22,6.66,546991,571917,14.0,2.0,1,2,0.67,-0.42,0.91,-0.15,1,9,,,3.49749074688579,-119.44834231991399,-8.03358646470449,5.67973387056911,22.476018372698302,-34.847401349296696,3.47,1.59,,,,81.5,2794.0,5.8,566257,54.66,,,0.0,1.0,0.0,0.0,,75,4,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
109,82.2,-1.13,6.65,608365,571917,6.0,8.0,2,2,0.53,-0.41,0.56,2.38,0,9,128.64,63.04,2.7916717874867203,-119.55630725869,-2.33993077357153,4.36144013493771,23.1937689779217,-35.7500519432028,3.47,1.59,322.0,84.3,32.0,80.7,2766.0,5.3,566257,55.22,0.03,0.037000000000000005,0.0,1.0,0.0,0.0,3.0,74,5,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
110,83.7,-1.19,6.69,623520,571917,14.0,6.0,1,2,0.76,-0.28,0.69,1.09,1,8,116.28,151.24,2.83943034341435,-121.667219822793,-5.88392020208148,6.79377894547647,23.9653211144832,-34.019168225621904,3.32,1.57,,82.9,-21.0,82.8,2610.0,5.8,566257,54.71,0.052000000000000005,0.047,0.0,1.0,0.0,0.0,2.0,68,4,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
111,82.9,2.74,5.83,605170,605301,2.0,2.0,1,2,0.36,0.34,0.0,3.14,0,8,,,-6.89739515423542,-120.46351652714199,-0.298669358656766,4.81724785933961,23.2610337623344,-29.098887817353603,3.33,1.59,,,,82.3,790.0,5.9,566257,54.58,,,0.0,1.0,0.0,0.0,,66,5,9,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
112,86.1,2.87,5.66,596825,605301,2.0,2.0,0,2,-0.33,0.1,0.17,3.32,2,7,,,-5.69958164316949,-125.17054363965201,0.4672557314517129,-2.2134900812033,25.492312157540603,-31.425626366949395,3.54,1.69,,,,85.4,2061.0,5.9,566257,54.62,,,0.0,1.0,0.0,0.0,,62,3,9,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
113,84.0,-2.14,6.1,663538,608717,6.0,8.0,1,0,0.44,-0.08,0.52,2.62,2,7,147.08,94.63,5.28242517815081,-122.28786247466002,-1.59763328534046,3.4853577063979304,20.8427180675582,-32.8657989368187,3.35,1.58,256.0,75.3,23.0,83.9,2897.0,5.9,566257,54.62,0.915,0.8540000000000001,0.9,1.0,1.0,0.0,4.0,61,2,9,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
114,93.9,-2.07,5.97,643393,608717,6.0,9.0,3,2,-0.43,1.23,0.52,2.17,2,7,186.44,135.43,7.7130928233252405,-136.499599004585,-6.9256911739969,-7.0463595800972305,27.4379760539737,-15.333386272584601,3.05,1.45,188.0,97.7,12.0,94.8,2504.0,6.7,566257,53.84,0.92,0.875,1.25,1.0,1.0,1.0,4.0,60,7,9,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
115,79.6,-1.91,6.03,518614,608717,7.0,8.0,1,2,1.33,-0.72,-0.41,1.58,1,7,108.83,79.26,0.820103778775631,-115.988491170212,-1.6682160927858,11.752701688341599,22.2632782261443,-38.5434242532003,3.05,1.45,285.0,89.9,18.0,79.6,3058.0,6.2,566257,54.25,0.59,0.561,0.0,1.0,0.0,0.0,4.0,59,4,9,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
116,84.3,-2.17,6.01,546991,608717,5.0,9.0,0,2,0.58,-0.28,0.15,2.31,0,7,184.61,77.91,4.2256206903539,-122.829109534405,-1.7412362740710199,5.13508197088418,21.943674819141503,-34.8974746451587,3.26,1.55,315.0,97.2,18.0,84.6,2962.0,6.2,566257,54.32,0.392,0.40299999999999997,0.0,1.0,0.0,0.0,4.0,58,5,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
117,79.0,-1.91,6.13,608365,608717,14.0,7.0,2,2,1.44,-0.64,0.89,2.27,0,7,95.25,124.42,3.44257730826006,-114.90016253805,-0.360642319124896,11.721865122033401,23.132762308375696,-37.9062692514159,3.37,1.53,196.0,69.4,20.0,77.9,3132.0,5.8,566257,54.74,0.87,0.797,0.9,1.0,1.0,0.0,4.0,57,7,9,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
118,83.0,-1.16,6.89,623520,605397,14.0,2.0,3,2,0.61,-1.13,0.86,1.96,2,6,,,3.41037720507339,-120.639197498828,-2.5825644128288703,5.0041908012153895,25.452433176202803,-42.5207503023378,3.45,1.59,,,,81.2,2685.0,5.3,566257,55.2,,,0.0,1.0,0.0,0.0,,50,7,7,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
